video_id,views,likes,duration,category,has_questions,has_exclamations,has_numbers,has_emoji,title_caps_ratio,emoji_count,title_word_count,title_char_count,clickbait_count,clickbait_ratio,has_clickbait,des_caps_ratio,des_word_count,des_char_count,des_avg_word_len,channel_word_count,channel_char_count,channel_freq,tags_count,days_since_upload,upload_month,upload_day,upload_hour,is_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,category_label
I4RP6dfQgEw,11771212.0,704178.0,44,9,0,0,0,0,0.0,4,7,42,0,0.0,0,0.11111109988776768,97,788,6.907215782761259,3,18,1,24,887,5,18,14,0,0,0,0,1,0,0,0,Science & Technology
HndV87XpkWg,1403365.0,26030.0,224,1,1,0,0,0,0.0,0,3,19,0,0.0,0,0.03773584549661835,106,822,6.594339000534056,4,18,1,37,3814,5,13,10,0,0,0,1,0,0,0,0,Education
_BHjXykHhYU,335727697.0,1271032.0,13,1,0,0,0,0,0.0,1,9,88,0,0.0,0,0.0,38,283,6.26315624653783,4,34,4,39,215,3,20,13,0,0,0,0,1,0,0,0,Education
hJP5GqnTrNo,2007153.0,49448.0,937,1,0,0,0,0,0.16666652777789354,0,10,54,0,0.0,0,0.07488986454229672,222,1663,6.436936646984836,1,3,6,11,904,5,1,15,0,1,0,0,0,0,0,0,Education
GwEjuhpo26o,286135.0,10658.0,1491,1,0,0,0,0,0.14285693877580175,8,7,40,0,0.0,0,0.05999999700000015,180,1492,7.088888495061751,2,13,2,22,107,7,6,16,1,0,0,0,0,0,0,1,Education
7AGa5z69zqU,467391.0,2781.0,3184,1,1,0,0,0,0.14285693877580175,2,6,41,0,0.0,0,0.15168538473677615,171,1442,7.333332904483456,1,7,1,20,6,10,15,16,0,0,0,1,0,0,0,0,Education
DdNAUJWJN08,985984.0,13058.0,1318,1,0,0,0,0,0.0,0,6,38,0,0.0,0,0.017241376337693733,55,423,6.418180651239881,1,3,1,12,5011,2,1,12,0,0,0,1,0,0,0,0,Education
OJ_5Kc7aQEo,42827858.0,2203123.0,60,1,0,0,0,0,0.19999960000080003,0,5,28,0,0.0,0,0.05714285481049572,228,1492,5.4473681821329745,1,8,1,26,924,4,11,15,0,0,1,0,0,0,0,0,Education
72dc8VxyoqE,273746.0,9262.0,1311,1,0,0,0,0,0.0,8,3,25,0,0.0,0,0.0,206,1669,6.922329761051953,2,13,2,23,128,6,15,16,1,0,0,0,0,0,0,1,Education
U-7THjkQdbg,1500232.0,4239.0,627,1,1,0,0,0,0.0,0,14,94,0,0.0,0,0.049999993750000776,80,617,6.662499167187604,1,6,1,28,176,4,28,19,0,1,0,0,0,0,0,0,Education
HJLNtge8jv4,24660515.0,51950.0,3424,1,0,0,0,0,0.0,0,12,77,0,0.0,0,0.009132419674318736,215,1835,7.451162444131979,5,35,8,20,1545,7,29,11,0,0,0,0,1,0,0,0,Education
Gh-XKNuvvC4,419531536.0,1072375.0,3335,1,0,0,0,0,0.0,0,13,94,0,0.0,0,0.02590673440897749,193,1465,6.559585152353101,5,35,8,10,1839,10,8,13,0,0,0,0,1,0,0,0,Education
wNxbM2i4ILM,1047120.0,8720.0,13,1,0,0,0,0,0.0,0,15,94,0,0.0,0,0.0,16,106,5.562496523439673,2,10,1,3,405,9,11,13,0,0,0,1,0,0,0,0,Education
AIu83Llt858,4003465.0,19604.0,56,1,1,0,0,0,0.0,0,11,67,0,0.0,0,0.0,136,793,4.801470235186012,3,15,3,26,2721,5,10,4,0,0,0,0,1,0,0,0,Education
IUnGsvqHXP0,14708209.0,9835.0,3424,1,0,1,0,0,0.0,0,13,81,0,0.0,0,0.0,224,2012,7.8258925077726555,2,12,1,39,626,2,3,11,0,0,0,0,0,0,1,0,Education
op4C2TypclE,20532970.0,63370.0,376,1,1,0,0,0,0.0714285204081997,0,12,80,0,0.0,0,0.0,134,835,5.231342893183366,3,15,3,20,2054,3,7,10,0,0,0,0,0,0,1,0,Education
liyn5xWvx44,2071432.0,25421.0,1333,1,1,0,0,0,0.058823494809708936,7,16,93,1,0.06249996093752441,1,0.01438848869106156,270,1851,5.781481267352547,3,17,1,34,318,12,7,13,0,0,0,0,0,0,1,0,Education
AONlqzToMS8,439275.0,12224.0,32,1,0,0,0,1,0.0,2,7,53,0,0.0,0,0.0,8,55,5.624992968758789,1,6,1,5,668,12,23,10,0,0,0,0,0,0,1,0,Education
4HUCJliVbsw,27391432.0,42751.0,4029,1,0,0,0,0,0.0,0,10,62,1,0.0999999000001,1,0.02298850442594802,168,1010,4.940475896400244,3,20,5,27,3406,6,24,13,1,0,0,0,0,1,0,0,Education
KVLTxKyxioA,758242.0,18521.0,381,1,0,0,0,0,0.0,0,9,61,0,0.0,0,0.06106869762834369,131,1716,11.954197560748277,1,7,1,6,2958,9,15,11,1,0,0,0,0,1,0,0,Education
IttkDYE33aU,9557826.0,101778.0,214,1,0,0,0,0,0.0,0,13,82,0,0.0,0,0.005524861573212068,179,1443,6.972066649605215,3,17,2,17,5810,11,24,10,0,0,1,0,0,0,0,0,Education
ILF9S9aJiDA,162518.0,8881.0,23,1,0,0,0,0,0.0,0,5,32,0,0.0,0,0.0,12,69,4.833329305558912,2,12,1,6,152,5,22,22,0,0,0,0,1,0,0,0,Education
50HbumBoe1Q,9743746.0,12231.0,595,1,0,0,0,0,0.0,24,15,97,0,0.0,0,0.019184651818113865,378,2548,5.544973398281128,7,48,9,22,947,3,19,13,1,0,0,0,0,0,0,1,Education
T9ViFtzplf8,71117873.0,127947.0,3573,1,0,0,0,0,0.06666662222225185,16,13,86,0,0.0,0,0.051987765994257924,308,1909,5.006493343945022,7,48,9,31,1374,1,16,4,1,0,0,0,0,0,0,1,Education
K_Aq4H03Nm4,173677068.0,334414.0,3003,1,0,0,0,0,0.0,0,13,91,0,0.0,0,0.007692307100591761,130,824,5.28461497810654,5,34,4,30,308,12,17,15,0,0,1,0,0,0,0,0,Education
4CaVN9nvJhk,6087174.0,20975.0,18,1,0,0,0,0,0.0,1,9,90,0,0.0,0,0.0,38,283,6.26315624653783,4,34,4,39,277,1,17,1,1,0,0,0,0,1,0,0,Education
iKUimXLGsMc,26078654.0,140342.0,24,1,0,0,0,1,0.0,6,12,78,0,0.0,0,0.0,78,523,5.589742873109888,2,14,1,26,126,6,17,19,0,0,1,0,0,0,0,0,Education
TSOPQUOyMdM,10740519.0,510750.0,50,1,0,0,0,1,0.0,1,13,88,0,0.0,0,0.08660351709602819,739,4778,5.431664337866518,2,9,1,31,242,2,21,14,1,0,0,0,0,1,0,0,Education
Rdj3umeWIfk,422798.0,11707.0,18,1,0,0,0,1,0.0,1,8,62,0,0.0,0,0.0,10,119,10.699989300010701,1,8,1,3,45,9,6,12,0,0,0,0,0,0,1,0,Education
8iAYou8v8hA,10570999.0,9897.0,1319,1,0,0,0,0,0.0,0,11,93,1,0.09090900826453795,1,0.0,48,354,6.312498684896107,3,20,5,20,2028,4,2,11,0,0,0,0,1,0,0,0,Education
SlhuW6Sv95M,7966076.0,150933.0,13,1,0,0,0,0,0.0,0,2,16,0,0.0,0,0.0,12,87,6.333328055559954,2,9,1,4,325,11,30,6,0,0,0,0,0,0,1,0,Education
